0,1,2,3
0.23525700910560032,0.7172102376085063,0.0018911210747770584,0.04564163221111637
0.0013487586865121369,0.00015852131725757151,0.9982542193081355,0.00023850068809494034
0.006399966958244996,0.0013119804290813366,0.9736500064589076,0.01863804615376585
0.03201787687477865,0.2162231930361144,0.12463736903942214,0.6271215610496849
0.8690286466238117,0.07271612431710647,0.01746717335004174,0.040788055709039886
0.9399801856306775,0.009338070538580458,0.018682311763854556,0.03199943206688759
0.0007859976284131083,0.9407909863750935,0.0003133123159554473,0.05810970368053793
7.25841193547333e-10,0.9999857393329434,6.785987760372835e-06,7.4739534552101e-06
0.9937055976694792,0.004236419448973338,8.960627686752932e-05,0.001968376604679764
3.553890965704669e-08,2.2850253377032613e-08,0.99981365204351,0.00018628956732696117
0.0005402336723239516,0.0025400275858259856,0.9731130905163285,0.023806648225521806
0.8394628255048107,0.05907360118892475,0.034216874240996585,0.06724669906526817
0.9929058012450495,0.006255535801472161,1.7975848093553006e-05,0.0008206871053848063
0.00846941484602214,0.010491689544113596,0.053153020612762045,0.9278858749971023
0.9999114182665878,8.82808423568288e-05,9.105669163185647e-08,2.0983436374435267e-07
0.004008114162131289,7.581821202153654e-05,0.00011927483677864048,0.9957967927890685
0.016686339870364043,0.0009136544707179327,0.001235343813023248,0.9811646618458948
0.006014521193706517,0.9920172514579463,8.736405971248787e-05,0.001880863288634725
8.242886644150707e-09,0.9998846242626198,5.841693567742271e-05,5.6950558815986684e-05
0.01451683574767292,0.04485388034953486,0.9349476087845269,0.0056816751182651275
8.911225531851046e-07,1.0207132041559196e-06,0.9999557086791806,4.2379485062266736e-05
2.553163585437851e-06,0.9986619860260371,1.0792197633177845e-05,0.0013246686127442754
0.5662388000380951,0.41240399772238456,0.00046817163947496867,0.02088903060004531
0.014824351580180464,0.9794681050247114,0.0014823368291643174,0.004225206565943866
0.13588701063673617,0.007530837745926263,0.0040861138622858215,0.8524960377550517
0.0014471814362684728,0.005994203086798929,0.0005551357460050492,0.9920034797309275
0.017665584969071373,0.04721291096068923,0.0015900222527411494,0.9335314818174981
0.4637429351286381,0.5264120263990062,0.00048695522895324315,0.009358083243402579
0.9438229812095777,0.018187544266434957,0.00641004116705788,0.0315794333569297
0.0035723895847492877,0.9942905315830479,0.00042930664826044935,0.0017077721839426161
0.9905147947266059,0.007445263616596872,0.0011795203983369395,0.0008604212584605248
1.5222231071834069e-06,0.9987259013268057,0.00029088995685619976,0.000981686493230754
2.5239467710062066e-05,0.0022283716900283836,0.9977272322779502,1.915656431102409e-05
4.3602149363846154e-07,0.9999577339402611,9.817110312869058e-06,3.201292793243594e-05
1.0646119272901425e-09,1.0485982114449354e-09,0.9999642150774166,3.578280937317354e-05
0.9124830725463592,0.01201397895937346,0.0018860106716714388,0.07361693782259597
0.1585173704393765,0.02950855848776088,0.02056572461597737,0.7914083464568853
0.9920470864263888,0.00020652709143240602,0.00046277673740144815,0.007283609744777314
1.8042474601774477e-06,0.9983074738814764,0.0002505746970851688,0.0014401471739782456
0.00633322905755454,0.007103284096690188,0.0024649050756911342,0.9840985817700644
1.8687839142410357e-09,0.9999527230368953,3.263402480901303e-07,4.6948754072518625e-05
7.496523932529529e-12,6.163980303167319e-12,0.9999985129076615,1.487078677916886e-06
5.679254204211546e-13,7.541834454672836e-13,0.9999999039804026,9.601827516478361e-08
0.0021550398842787666,0.004666892888733539,0.001982326192869118,0.9911957410341187
0.010692717279817045,0.007472501328220432,0.0009091993438648796,0.9809255820480979
2.0369237835780787e-06,1.1473635545469653e-06,1.1757825134791964e-06,0.9999956399301483
0.03050700891258728,0.010199735177960823,0.30627898609228454,0.6530142698171677
0.019380731145681656,0.9790573522991224,0.0002462506550825607,0.0013156659001133987
0.4471696761345094,0.017971785579426483,0.08322942472827499,0.4516291135577891
0.9555384972392421,0.013567465021721096,0.024828194019885803,0.006065843719150852
0.14465646177435182,0.023623406532373426,0.17980575510995808,0.6519143765833167
9.331166748750394e-08,1.5203057432039644e-07,0.9999146311714128,8.512348634545374e-05
0.9669934485894609,0.01692449073157807,0.012238636381938436,0.003843424297022589
0.0207232019944351,0.03245914093576775,0.02201979817771584,0.9247978588920815
0.008340568628780437,0.0070780000627748045,0.01804453703226399,0.9665368942761805
0.015312835077424713,0.9292670388285387,0.0382837446528792,0.01713638144115715
1.6679325121415064e-07,1.0699637733244111e-07,0.999874558004215,0.0001251682061565178
8.617403851459167e-08,6.413447753479524e-08,3.656241820371227e-08,0.9999998131290658
9.20401644767225e-09,8.432730763818435e-09,0.9999710708648993,2.8911498353371883e-05
0.852894422477659,0.023126174392042897,0.005680895867527919,0.11829850726277016
0.020291893683771857,0.10374688700163621,0.39375921490867294,0.48220200440591904
