0,1,2,3
0.0006960016,0.99724966,0.00027840337,0.0017759807
0.0002191316,0.00015864964,0.9992749,0.00034726338
0.0002051336,0.00017461908,0.99927634,0.00034391374
0.24015982,0.06360914,0.0009132686,0.69531775
0.99876165,0.00035488835,0.00020290654,0.0006806323
0.99861646,0.0003358462,0.0002875018,0.00076018454
0.0004802251,0.9980519,0.000398289,0.0010695516
0.00046438896,0.9984585,0.0005478029,0.0005292661
0.99849665,0.00049728097,0.00012914039,0.0008769487
0.00017906539,0.00013418184,0.9992435,0.00044328455
0.00014870585,0.00014464385,0.99900407,0.000702545
0.9985852,0.00051103346,0.00015253741,0.0007512634
0.9987143,0.0003857033,0.000167113,0.0007328268
0.000822581,0.0002442869,0.00020645189,0.99872667
0.9986928,0.0003415286,0.00018002665,0.00078569975
0.00034740916,0.00028648996,0.00025226848,0.99911386
0.0006449061,0.00021130989,0.00018748302,0.9989563
0.0004889737,0.99842143,0.0005324713,0.0005571485
0.00043838233,0.9983304,0.0004711634,0.00076001283
0.00014921262,0.0001554593,0.9992206,0.00047467274
0.00021656454,0.0001503959,0.9993318,0.00030118064
0.0005018677,0.9984811,0.0005891661,0.00042784706
0.9983713,0.0010356825,0.0001453439,0.00044776953
0.00065880944,0.9984847,0.00043689527,0.00041967788
0.995972,0.00036286097,0.00019395725,0.0034710877
0.0028839828,0.01185702,0.00028998006,0.984969
0.21985868,0.6592106,0.000479235,0.120451465
0.99552035,0.0039321487,0.00015695929,0.0003904649
0.9978618,0.0005678348,0.00020212992,0.0013683208
0.00062277215,0.99845874,0.00046474524,0.0004536908
0.9984425,0.00039121683,0.00014032894,0.0010260566
0.00043141915,0.9982305,0.00045280566,0.0008851907
0.00014722935,0.00023928836,0.9992848,0.00032871915
0.0040951776,0.9949869,0.00022746646,0.0006904849
0.0001567791,0.00014865775,0.999141,0.00055360433
0.99798656,0.0005282332,0.00011504843,0.0013702189
0.00065749016,0.00015502545,0.00033887097,0.99884856
0.99878496,0.00039817655,0.00017894515,0.00063792354
0.00043669617,0.99842334,0.00059189467,0.0005481348
0.00048408634,0.00031488267,0.00016177048,0.9990393
0.00048315775,0.9984522,0.00058346963,0.00048117086
0.00024354755,0.00016577881,0.99932766,0.00026311603
0.00015293834,0.00016083446,0.9993242,0.00036196382
0.008695634,0.0012107542,0.00025088043,0.9898427
0.003711171,0.0002908267,0.00016052829,0.99583745
0.0006504381,0.00030333007,0.00012900961,0.9989172
0.00067447865,0.00040660266,0.00017289746,0.99874604
0.00042740838,0.9983467,0.00049941376,0.0007264508
0.0021276893,0.00036750085,0.00062009407,0.99688476
0.9979679,0.0011049657,0.00015226453,0.0007748233
0.008205886,0.0010466363,0.0006161509,0.9901314
0.00017228894,0.0001806103,0.9993425,0.00030466844
0.9987147,0.00035678386,0.0001987187,0.00072986144
0.0006409277,0.0001519443,0.00030178364,0.9989053
0.0028034872,0.0006418648,0.00014833175,0.99640626
0.00066617643,0.9984598,0.000519269,0.0003547292
0.00020957449,0.00015654098,0.99933356,0.00030028005
0.00040956054,0.00032391027,0.00017993143,0.9990865
0.00014575513,0.0001558047,0.99923587,0.00046259435
0.9987539,0.00034698535,0.00017997072,0.00071905204
0.0003547245,0.0011435102,0.8665163,0.13198547
0.0005255767,0.99596125,0.00074215664,0.0027709368
0.00011787585,0.00018865251,0.99907506,0.0006183377
0.9987723,0.00042915976,0.00016680377,0.00063169515
0.99694365,0.000868819,0.00016429438,0.002023241
0.00082143676,0.0005155194,0.00011127227,0.9985518
0.00020338886,0.00016668043,0.99934715,0.00028280463
0.019099355,0.98005325,0.00026871325,0.0005786876
0.00045856636,0.9984439,0.0005386539,0.00055894797
0.00017433638,0.00014195497,0.9989895,0.00069421786
0.00014817133,0.00015445423,0.99934226,0.00035508163
0.99884015,0.00041523227,0.00018297936,0.0005615925
0.001637025,0.001478176,0.00013593466,0.9967489
0.00019232657,0.00015938639,0.9993418,0.00030653056
0.00031631973,0.00016458395,0.9988551,0.00066389993
0.57922465,0.41894367,0.0006493269,0.0011823694
0.5507849,0.006280405,0.36770967,0.075225025
0.00040578112,0.9984249,0.00055786263,0.00061153667
0.9987342,0.0003554632,0.00023486922,0.0006755031
0.0073303008,0.00021909484,0.003788561,0.98866206
0.00015506339,0.00017493671,0.9993617,0.00030831245
0.00014837125,0.0001625121,0.99922025,0.00046881597
0.0005015438,0.00066097477,0.00031490237,0.9985226
0.99873775,0.0006379729,0.0001603654,0.00046390612
0.9984534,0.00048953155,0.000116452706,0.0009406148
0.99614173,0.0033331295,0.0001606095,0.00036449908
0.00012645811,0.00019399887,0.99881977,0.00085970096
0.015688814,0.49417564,0.0006637767,0.4894718
0.0005778255,0.9983735,0.00038404486,0.0006645513
0.000114111885,0.00021991445,0.9988998,0.00076621136
0.000121922254,0.00020242245,0.9982838,0.0013917234
0.00071723654,0.99840695,0.00050405547,0.0003718723
0.0020273798,0.007780514,0.9877608,0.0024312078
0.0006121472,0.0037335737,0.33275104,0.6629032
0.0070603467,0.9783362,0.00026606795,0.014337373
0.0004659078,0.99844885,0.00047927417,0.0006060025
0.0080357855,0.9911527,0.00026179297,0.00054982014
0.0006153299,0.9980368,0.00031147225,0.0010363357
0.00016972565,0.00019233701,0.99932563,0.00031232543
0.00038090616,0.9984012,0.00063083624,0.00058696413
0.0005432299,0.00028349666,0.00014569768,0.9990276
0.0036427693,0.0004974675,0.0001890114,0.9956708
0.0001650212,0.00017113845,0.99919814,0.00046572057
0.0013991103,0.00094329554,7.772027e-05,0.9975799
0.0046828683,0.9943521,0.00019240918,0.0007726586
0.9986966,0.00040342714,0.00014999504,0.0007499909
0.0034181592,0.00030762624,0.00014994436,0.9961242
0.9988061,0.0005136605,0.00015665707,0.0005235049
0.00049274863,0.00045221532,0.00018078255,0.99887425
0.9960963,0.00044009218,0.00012868027,0.0033349108
0.000614002,0.9984603,0.00048485177,0.0004408355
0.0004136135,0.00027109595,0.00020303993,0.9991123
0.0022146495,0.00039191483,0.9942642,0.0031291922
0.99869484,0.0003313181,0.0001955506,0.0007782287
0.9986656,0.00033157234,0.0002039793,0.0007988749
0.9985557,0.00043468308,0.00013229369,0.00087740045
0.99806434,0.0003591053,0.00015551329,0.0014210342
0.0005332394,0.998459,0.0004387964,0.0005689853
0.9986393,0.00040061504,0.0002482598,0.0007118321
0.0022512497,0.00025334916,0.00011665275,0.9973787
0.99877006,0.0005184242,0.00014879642,0.0005627162
0.00017833177,0.00016354378,0.9993629,0.00029520306
0.0033773175,0.00020304923,0.00012846338,0.99629116
0.99873334,0.0003605263,0.00022636083,0.00067976833
0.00043506178,0.00030490325,0.00017406612,0.999086
0.99871385,0.0004125051,0.00015090039,0.00072286616
0.00055667554,0.00045439322,0.87977123,0.11921775
0.00018001179,0.00017539968,0.99935156,0.0002930087
0.0005073235,0.00022396173,0.00026276006,0.999006
0.998789,0.00044162243,0.00016020365,0.0006091365
0.00022277895,0.00014514224,0.9993135,0.00031866424
0.00016387682,0.00015637874,0.99932575,0.000353931
0.0031078113,0.0005901888,0.00019166738,0.9961104
0.00021502869,0.00027139563,0.98269755,0.016815964
0.0003344174,0.00031697075,0.00023643603,0.9991122
0.04503613,0.009046127,0.004682878,0.9412349
0.00018762455,0.00017348267,0.99937314,0.00026575202
0.0013349649,0.00065815885,0.0001495151,0.9978574
0.00044503884,0.9981806,0.00041880293,0.0009554564
0.00017559342,0.00012991876,0.9983929,0.0013015774
0.054625276,0.00037277726,0.0002685119,0.9447335
0.0003334635,0.26675823,0.7272894,0.0056189788
0.00010009571,0.00025517886,0.9975847,0.0020599687
0.9871296,0.0006325391,0.00043297722,0.011804939
0.9985079,0.00042478304,0.00017701057,0.0008902668
0.0011856538,0.9980233,0.00028573032,0.00050545216
0.98111975,0.00093834905,0.00016525105,0.017776629
0.99784136,0.00035809976,0.00016604071,0.001634464
0.0004809037,0.9984995,0.0005793856,0.0004401265
0.0005244459,0.00013725618,0.00171287,0.9976254
0.00038452537,0.998395,0.0006976414,0.0005229026
0.028584061,0.0005177682,0.00034433047,0.9705539
0.19777419,0.0009971644,0.00032107762,0.80090755
0.99681693,0.0005597812,9.66124e-05,0.002526707
0.03344413,0.0010378768,0.00050841924,0.96500957
0.0001622354,0.00016868107,0.9993662,0.00030281825
0.9987111,0.0004538803,0.00014799174,0.0006870318
0.0005743918,0.00019193173,0.00026230907,0.99897134
0.0007627432,0.00029069692,0.0015760509,0.9973705
0.99861133,0.00033850968,0.00017618344,0.0008738939
0.00045113155,0.00030456012,0.0001694342,0.9990748
0.0001679113,0.00016245895,0.9993728,0.00029690625
0.0006947503,0.9982975,0.0007009944,0.00030677198
0.000825101,0.00037739077,0.8570645,0.14173296
0.0001332418,0.0001717753,0.9990188,0.00067612814
0.0013615728,0.92459184,0.00089579594,0.073150754
0.98836154,0.010198089,0.00018609437,0.0012543241
0.00019028473,0.00015237083,0.99931157,0.00034585985
0.00079592905,0.99835396,0.0004507209,0.00039942987
0.98902565,0.0016486936,0.00010259914,0.009223072
0.99876547,0.00040335397,0.00019422322,0.00063702534
0.00043491938,0.99836665,0.0004909785,0.0007074036
