0,1,2,3
0.1112370267397721,0.014996732642850815,0.0012323759218153408,0.8725338646955617
0.017326212012238183,0.5315164481357186,0.4259779402354526,0.02517939961659044
0.41303100496410433,0.0014535941889199009,0.18956908886349727,0.3959463119834784
0.0003387642070175312,0.5674787167916111,0.16367620724471482,0.2685063117566565
0.07658505628148898,0.20012251339465364,0.1920014675732293,0.5312909627506281
0.7943278586211459,0.050997482744299744,0.01150360771863772,0.1431710509159167
0.0013247649340506738,0.0021115121289379474,0.1757152829830795,0.8208484399539319
0.0005163702307602049,0.9879934585788773,0.011378737125359119,0.00011143406500318479
0.0005984257263516244,0.004972920137346641,0.10843753878257155,0.8859911153537302
0.5935550634342325,0.014312100939769284,0.34756417728598227,0.04456865834001606
0.19056709447330025,0.009756835742360982,0.4213277422233816,0.37834832756095715
0.27890264935720355,0.001689558499239591,0.6257628711408899,0.093644921002667
0.0002568082554559346,0.3854908444206946,0.020267489559578154,0.5939848577642712
0.0019245735293444933,0.0012441426115234167,0.6012270522490846,0.39560423161004765
0.021147981594246825,0.7797937830656773,0.01093947209718519,0.18811876324289065
0.00015449437036631577,0.10305955835178082,0.010762089771249338,0.8860238575066035
0.007870974517095298,0.032944618786809036,0.015399773224600684,0.9437846334714949
0.07193924657869194,0.20015782061802878,0.01763666004448511,0.7102662727587943
0.07028467551150698,0.01162008321431314,0.00811250428328527,0.9099827369908947
0.03968699428501165,0.9033946554518678,0.0016624427986954144,0.055255907464425096
0.0012262419988790308,0.3256429927315261,0.18313132683865324,0.4899994384309416
0.014067756007086147,0.11159993933793587,0.020196925442226742,0.8541353792127513
0.42282171522868295,0.5720809470652902,0.003739838378602284,0.001357499327424666
0.03921366101356183,0.7426584734273803,0.08215490998944006,0.13597295556961791
0.009425723960366117,0.007291100400079083,0.13774706268645856,0.8455361129530963
0.010316470389633804,0.5757321595214099,0.001054885944053256,0.41289648414490304
0.0038278932836697845,0.42342548864595647,0.02613396445139541,0.5466126536189783
0.00020379437726316052,0.04066102483702581,0.0034986995853045198,0.9556364812004065
0.7710887589477402,0.0004007532118777889,0.06311285578303773,0.16539763205734434
0.00012998682318234812,0.7699992116263061,0.031807593002748734,0.1980632085477628
0.0010404231466540747,0.017715805094116195,0.050747775355662765,0.930495996403567
